gene_id,upregulated_real,downregulated_real,upregulated_synth,downregulated_synth,log2_odds_ratio,p_value,p_adj,z_score,gene_name,biotype
ENSG00000204661,70,52,63.7,35.1,-0.42539022142323446,0.3325614059524002,0.5133719665146634,-0.449118387218238,C5orf60,protein_coding
ENSG00000271582,1,48,0.5,24.0,-0.40024049735076334,1.0,1.0,-0.42973145612183933,RP11-511P7.4,pseudogene
ENSG00000253682,401,215,439.4,133.7,-0.8150788112817242,1.4195137922895588e-05,0.00011291440006093712,-0.7495139628861583,RP11-700E23.2,lincRNA
ENSG00000233137,168,33,187.4,56.2,0.6019711642462594,0.09554812206444396,0.197649337210646,0.3428340150300527,RP11-220I1.1,lincRNA
ENSG00000174080,97,4,78.7,19.5,2.451904882002413,0.0003897762416061178,0.0019976985846701027,1.7688750091855532,CTSF,protein_coding
ENSG00000158887,19,166,10.4,105.2,0.1835991883967428,0.6935038079456299,0.8620480360712791,0.020327547560017832,MPZ,protein_coding
ENSG00000213451,21,0,10.7,3.2,3.828363198273444,0.055614973262032075,0.1284284536281579,2.8299324767631466,OR6C69P,pseudogene
ENSG00000266858,40,36,35.1,20.2,-0.6322210294624652,0.2173352441948329,0.3726763451852471,-0.6085561056009289,RP11-557B23.3,pseudogene
ENSG00000267397,39,50,20.7,32.0,0.2619447187779259,0.7258443533929883,0.8879155574032606,0.08072102920753113,RP11-873E20.1,lincRNA
ENSG00000267240,101,25,119.4,29.7,0.0036993711245357623,1.0,1.0,-0.11835013143402871,AC011524.3,lincRNA
ENSG00000170500,420,338,748.7,441.8,-0.4473756906642446,0.0010708676281875869,0.0047356767812737005,-0.46606611897343486,LONRF2,protein_coding
ENSG00000100138,181,46,267.1,52.1,-0.3822764844614396,0.25835149341804264,0.4254372929076366,-0.41588370657609575,NHP2L1,protein_coding
ENSG00000271220,50,74,97.6,43.0,-1.7341947731935148,2.197800188036604e-06,2.195564663369815e-05,-1.4580242340858567,RP11-478H13.4,pseudogene
ENSG00000226715,214,19,98.4,24.9,1.4982895946503518,0.0019682424429893967,0.007977550102949543,1.0337705676778441,RP11-411H5.1,lincRNA
ENSG00000085465,215,39,170.0,65.9,1.0872467183473853,0.0008962443031942575,0.0040798328448419935,0.7169138141966457,OVGP1,protein_coding
ENSG00000131808,77,47,54.4,61.6,0.8840559161585725,0.019492745972907715,0.054450095141457974,0.560282032865558,FSHB,protein_coding
ENSG00000181751,258,126,211.0,97.4,-0.08025000278299256,0.7436794586784836,0.9024250285268,-0.18306339519951653,C5orf30,protein_coding
ENSG00000230910,224,45,147.3,32.9,0.1570507328703518,0.7035710393711461,0.8699481575729007,-0.0001376104879517983,RP3-525N10.2,antisense
ENSG00000166946,127,109,134.0,69.7,-0.7184968598817412,0.014881342459158576,0.043550687289918594,-0.6750627430019308,CCNDBP1,protein_coding
ENSG00000189306,204,37,119.1,40.2,0.8920216525140102,0.0193574224078171,0.054149094030518534,0.5664225050794853,RRP7A,protein_coding
ENSG00000152592,154,41,361.2,65.9,-0.5491148547513994,0.10844181754447883,0.218216765385317,-0.5444928308641578,DMP1,protein_coding
ENSG00000202261,0,11,0.0,5.5,-0.9385994553358568,1.0,1.0,-0.8447311592402719,SNORD115-44,snoRNA
ENSG00000271880,43,16,105.5,40.2,0.01758581130596045,1.0,1.0,-0.10764562198510692,RP11-96C23.5,processed_transcript
ENSG00000143977,92,100,198.2,106.9,-1.0072681099268739,0.000258009325100995,0.001407274743018756,-0.8976651187223826,SNRPG,protein_coding
ENSG00000261625,7,17,7.7,11.3,-0.6973013765926903,0.5213301683114047,0.7077906317363178,-0.6587239802824826,RP11-554A11.4,sense_overlapping
ENSG00000111669,136,26,123.7,34.9,0.553992778219169,0.2009679269462012,0.35145834542037396,0.3058493681471167,TPI1,protein_coding
ENSG00000111678,0,23,14.4,13.9,-5.603832370697487,5.644564821982425e-05,0.00037584191361284675,-4.440975349361137,C12orf57,protein_coding
ENSG00000243964,64,6,32.0,3.0,0.09577464631131155,1.0,1.0,-0.047372930627205774,RP11-16F15.1,pseudogene
ENSG00000257262,593,217,488.5,151.0,-0.24228404257346675,0.18125431601889092,0.3246586483438792,-0.30796905045191597,RP11-776A13.1,lincRNA
ENSG00000272983,266,84,225.1,68.1,-0.060374299748989925,0.8523693906265286,0.9856236509294138,-0.16774199906402285,RP11-508N22.12,lincRNA
ENSG00000269483,9,66,26.3,34.2,-2.4346522599371156,5.51057759029357e-05,0.0003675433627074413,-1.9979793044605314,AC006272.1,lincRNA
ENSG00000090659,163,32,109.5,43.2,0.9989806735582046,0.012249183033969407,0.03711243848371643,0.6488729989754333,CD209,protein_coding
ENSG00000151500,41,17,109.6,19.2,-1.2367905197060345,0.026819874664644416,0.07074830036363139,-1.0745948985738702,THYN1,protein_coding
ENSG00000230372,1,38,59.1,34.2,-5.4622007078576456,5.5600882343823266e-12,2.1952569476151728e-10,-4.331797082409496,RP3-425P12.2,lincRNA
ENSG00000254040,167,28,96.0,27.0,0.7440299474369724,0.09440712726122441,0.19570799977262712,0.4523415322266813,RP11-421P23.2,lincRNA
ENSG00000175768,45,61,93.3,28.0,-2.153345868603816,1.6260466237673385e-07,2.1932786820497816e-06,-1.7811312941189454,TOMM5,protein_coding
ENSG00000225579,278,15,169.4,41.4,2.1476735034682872,5.399226469646911e-07,6.391219943053225e-06,1.5343550297214616,EDNRB-AS1,lincRNA
ENSG00000258413,46,26,153.4,59.8,-0.5405249678832935,0.23515318576646105,0.3958841094627694,-0.53787122561879,RP11-665C16.6,lincRNA
ENSG00000187288,64,8,116.5,37.1,1.2860604513797853,0.03100755683995357,0.07963821781119128,0.8701714854223892,CIDEC,protein_coding
ENSG00000236097,16,0,8.0,0.0,0.9569312781081141,1.0,1.0,0.6164587772572533,BNIP3P2,pseudogene
ENSG00000231649,58,14,82.2,15.8,-0.3306316404843648,0.6849827486639868,0.854688598614985,-0.3760727317605207,SPATA31B1,pseudogene
ENSG00000187867,216,27,132.5,23.2,0.48839621971177244,0.28359397976548373,0.45655115234451504,0.2552835664596221,PALM3,protein_coding
ENSG00000184564,107,11,194.3,47.0,1.1886366346684152,0.014413742454961678,0.04244057656093067,0.795071304748879,SLITRK6,protein_coding
ENSG00000172148,29,7,18.9,8.1,0.802104366268293,0.3837805761312989,0.5687488068399331,0.49710881289750986,AC005255.6,pseudogene
ENSG00000075856,236,233,671.3,252.9,-1.3881976374639557,3.67919785652706e-16,3.421000894524628e-14,-1.1913086784554612,SART3,protein_coding
ENSG00000167236,17,32,30.2,5.2,-3.3222896272889257,4.898807522946567e-06,4.4600151457463704e-05,-2.6822239677359736,CCL23,protein_coding
ENSG00000271194,50,0,9.2,0.0,2.3802267354520295,1.0,1.0,1.7136211509608845,RP11-476O21.1,pseudogene
ENSG00000213226,52,28,19.6,21.0,0.9784966619119125,0.11723153848967645,0.23201214053233948,0.6330826817051463,RP11-337C18.4,pseudogene
ENSG00000224968,333,146,341.9,99.4,-0.5903400218463914,0.007132807573139463,0.02358914010726683,-0.5762716874275573,RP1-35C21.1,lincRNA
ENSG00000106628,72,44,99.2,35.2,-0.7774937713205595,0.05607358353387287,0.12922787880784312,-0.7205411368669623,POLD2,protein_coding
ENSG00000254966,22,33,20.4,6.8,-2.091770667328963,0.00481095390297766,0.01694672262528378,-1.7336653982338635,RP11-1081L13.4,antisense
ENSG00000139233,44,40,216.9,41.4,-2.2394463632461847,1.6560956138161276e-08,2.912578228931911e-07,-1.8475027720797945,LLPH,protein_coding
ENSG00000264083,16,15,4.0,2.5,-0.4947646917495779,1.0,1.0,-0.5025964322333787,RP11-227G15.9,lincRNA
ENSG00000170369,56,10,61.8,17.1,0.604204805249723,0.3941890027145629,0.5796094309587949,0.34455584084823887,CST2,protein_coding
ENSG00000214107,202,62,158.9,60.0,0.298349231281385,0.3448141339735045,0.5269032237331308,0.10878383313606743,MAGEB1,protein_coding
ENSG00000244640,14,37,5.6,14.8,-0.044187190238543166,1.0,1.0,-0.15526399430243595,RP11-436J20.1,pseudogene
ENSG00000257539,125,1,110.5,10.4,3.038421416769074,0.004613572211169066,0.01633750393832354,2.220997490277352,HSPA8P14,pseudogene
ENSG00000084734,333,59,265.2,135.3,1.5184104396308666,7.425703014302401e-10,1.8161478158248707e-08,1.049280934078466,GCKR,protein_coding
ENSG00000237949,91,3,43.0,16.9,3.386416821339076,8.810492271533331e-06,7.443444922305096e-05,2.4892534326018567,LINC00844,lincRNA
ENSG00000162066,138,30,96.1,33.0,0.6551427349956639,0.11669196920043484,0.23123551122517444,0.38382188334365946,AMDHD2,protein_coding
ENSG00000237664,76,2,63.3,16.7,3.044311888742518,0.00034683703923286155,0.0018115995461210524,2.225538222968707,LINC00316,lincRNA
ENSG00000123836,616,174,601.8,220.2,0.3724782288898082,0.027705823321226508,0.07253737215424082,0.16592695584939735,PFKFB2,protein_coding
ENSG00000259843,267,41,337.8,78.2,0.5844880136550826,0.05430737466384908,0.12583157555793867,0.32935694327839415,RP11-429P3.3,antisense
ENSG00000162595,0,38,48.3,31.1,-6.893743130080685,6.188121430397419e-12,2.4069341623085404e-10,-5.435316716312296,DIRAS3,protein_coding
ENSG00000134760,311,259,386.3,272.5,-0.2391892190035055,0.16607580802235017,0.30363179142096686,-0.30558337293380655,DSG1,protein_coding
ENSG00000235400,54,2,44.1,0.9,-0.5472887479731365,1.0,1.0,-0.5430851571185997,RP4-641G12.4,pseudogene
ENSG00000232358,42,15,66.4,39.6,0.7167906515642858,0.16634059466911535,0.30399210381234854,0.4313438325828814,RP5-955M13.4,antisense
ENSG00000128298,229,58,349.7,105.8,0.25194813692795026,0.36399179378190727,0.5476081424115741,0.07301505824075123,BAIAP2L2,protein_coding
ENSG00000235289,23,5,11.0,3.1,0.4195921835382773,1.0,1.0,0.20224524665118493,BRD7P6,pseudogene
ENSG00000159164,261,102,244.1,71.3,-0.41718161796284003,0.11184232841867003,0.22375124878654754,-0.44279069832488277,SV2A,protein_coding
ENSG00000134057,220,140,237.1,85.1,-0.8226436090630243,0.000603201702099714,0.00290312757941651,-0.755345367354917,CCNB1,protein_coding
ENSG00000173153,86,44,140.2,46.1,-0.6353256719119253,0.09935766768902557,0.2035336188326617,-0.6109493521062663,ESRRA,protein_coding
ENSG00000139239,108,60,51.9,30.1,0.06665283632508662,0.8894303015591041,1.0,-0.06982178620822387,RPL14P1,pseudogene
ENSG00000259604,387,26,324.5,64.5,1.5482039507110383,3.68808838705416e-06,3.4828498145534296e-05,1.0722475775599871,RP11-66B24.1,lincRNA
ENSG00000137876,41,92,295.0,89.3,-2.8747128094931353,7.23980780699059e-21,1.602342815197889e-18,-2.337204638619342,RSL24D1,protein_coding
ENSG00000140406,83,1,63.9,10.7,3.275179835695883,0.0015458447374396638,0.006496764964997828,2.403505224398005,MESDC1,protein_coding
ENSG00000266365,232,62,217.1,99.1,0.7678417121510481,0.004395955092666926,0.015669283957393237,0.4706970831848228,RP11-51L5.3,pseudogene
ENSG00000107443,150,252,190.4,189.0,-0.7571391552249386,0.00039615327274113003,0.0020250984150468826,-0.704850565527001,CCNJ,protein_coding
ENSG00000268834,46,7,11.3,7.6,2.089475169022296,0.01757750792521889,0.05002498588008506,1.489492227386997,OR7A1P,pseudogene
ENSG00000169515,40,4,40.8,4.4,0.09463687413807527,1.0,1.0,-0.04824999435412261,CCDC8,protein_coding
ENSG00000185674,45,11,387.0,78.6,-0.30821402643448714,0.5783238315108555,0.7614087706836062,-0.3587918766036898,LYG2,protein_coding
ENSG00000177963,45,15,67.5,31.2,0.4525464238135265,0.4717102695173554,0.6605877528915179,0.22764837169977115,RIC8A,protein_coding
ENSG00000243777,34,2,22.9,17.9,3.439793598364415,0.0001601784291157207,0.0009287875303799532,2.530399486346072,RP11-864G5.1,pseudogene
ENSG00000105552,101,37,171.3,63.4,0.009675026497826068,1.0,1.0,-0.113743734216947,BCAT2,protein_coding
ENSG00000234967,119,3,59.6,6.4,1.9708151619901282,0.06837110760494702,0.15168482068391043,1.3980219045475946,RP11-347D21.1,lincRNA
ENSG00000171560,158,78,64.1,57.1,0.8482529279961679,0.011217307477291617,0.0344590928000898,0.5326829203444989,FGA,protein_coding
ENSG00000228962,148,17,66.0,18.4,1.2700679976883198,0.020956769772151634,0.057789713117415244,0.8578435331599561,HCG23,antisense
ENSG00000135114,269,133,296.9,115.6,-0.3435911441219006,0.12861212959964552,0.24898497037437844,-0.38606270235981843,OASL,protein_coding
ENSG00000267750,76,56,65.8,35.4,-0.44781614601207226,0.27845259586919624,0.4500492765737773,-0.46640564864202166,AC003102.3,antisense
ENSG00000185742,38,97,44.0,54.6,-1.032296790337312,0.012470803355712226,0.03766769897773416,-0.9169587420302454,C11orf87,protein_coding
ENSG00000267080,81,9,110.9,20.3,0.6797068415885524,0.31281261425327667,0.4909645845361556,0.40275738500517466,ASB16-AS1,antisense
ENSG00000177854,171,28,175.0,24.3,-0.23388425279697728,0.6557845469890289,0.8299773172829897,-0.3014939835624431,TMEM187,protein_coding
ENSG00000230592,1,4,36.6,10.8,-3.3000589149267716,0.019121610908514348,0.05357528640748764,-2.6650871877241125,RPSAP8,pseudogene
ENSG00000243829,10,3,13.4,6.3,0.5534842692479879,0.7035873192436041,0.8699481575729007,0.3054573786223894,CTB-33G10.1,pseudogene
ENSG00000250566,43,3,63.0,27.6,2.4594021123525223,0.0010480691429599846,0.004651704141356644,1.7746543285845477,UGT2B29P,pseudogene
ENSG00000150594,26,1,28.2,10.1,2.7059714817295544,0.01965835982036255,0.05482462733239207,1.9647249377419433,ADRA2A,protein_coding
ENSG00000177234,46,3,28.9,8.8,2.0712903553220947,0.027177379315752426,0.07148733487909836,1.475474271198263,C10orf85,protein_coding
ENSG00000175970,144,22,186.5,70.5,1.2859252457880495,0.00047369671671708565,0.002364571221884461,0.8700672607603898,UNC119B,protein_coding
ENSG00000184209,179,150,249.8,117.8,-0.8269878602851942,0.00032618180258141803,0.0017191416554634925,-0.758694179408161,SNRNP35,protein_coding
ENSG00000247373,89,44,100.8,37.7,-0.3989072844675306,0.35508422549797497,0.538330296138464,-0.4287037348542189,RP11-486O12.2,lincRNA
ENSG00000198468,117,24,233.5,56.5,0.22433239703112862,0.5994850592456944,0.7796654848737299,0.051727172735009985,FLVCR1-AS1,lincRNA
ENSG00000227625,33,4,13.2,1.6,0.19044952883369398,1.0,1.0,0.025608205019930757,RP11-520H14.1,pseudogene
ENSG00000157911,121,17,102.5,21.4,0.561887924191407,0.29835523175486556,0.47385830925772765,0.3119354250167159,PEX10,protein_coding
ENSG00000111405,92,20,147.1,67.9,1.0642049647237306,0.00848580257649364,0.027280258119275997,0.6991518344407344,ENDOU,protein_coding
ENSG00000134285,29,41,53.5,41.3,-0.8618528469550316,0.05941232673227889,0.13551132916336897,-0.7855702235467472,FKBP11,protein_coding
ENSG00000170627,226,156,333.7,151.4,-0.6042414704454877,0.0033592231135520785,0.012511692819710207,-0.5869877662741562,GTSF1,protein_coding
ENSG00000249790,123,28,123.5,43.0,0.6042244028817891,0.13890616623443927,0.26479015638780734,0.3445709478904245,RP11-20D14.6,lincRNA
ENSG00000258658,315,106,285.8,135.3,0.49074238400208964,0.032656411115413966,0.08308311248564966,0.25709213204492004,RP11-517O13.3,antisense
ENSG00000165617,149,157,297.9,103.0,-1.6028231120577239,3.10858061595066e-12,1.295709172388559e-10,-1.3567549980847013,DACT1,protein_coding
ENSG00000258990,54,7,27.1,9.8,1.4392697995734571,0.05852786640653426,0.13383394829922576,0.9882745337181006,MPPE1P1,pseudogene
ENSG00000258572,15,0,11.6,0.6,1.494764691749578,0.4642857142857143,0.6528083137335107,1.0310533589537294,RP11-1070N10.3,protein_coding
ENSG00000181984,2,26,80.0,38.2,-4.4626475765334055,2.5141237645685497e-09,5.3423855086450564e-08,-3.561280967467939,GOLGA8CP,pseudogene
ENSG00000260211,50,4,46.1,4.3,0.209062837376358,1.0,1.0,0.03995647099504849,RP13-395E19.2,pseudogene
ENSG00000259747,183,74,223.4,89.7,-0.011187457216165167,1.0,1.0,-0.12982580068803043,RP11-275I4.2,lincRNA
ENSG00000157184,235,35,352.7,88.5,0.7412280283133953,0.014590479734174744,0.04284196286679592,0.4501816432024542,CPT2,protein_coding
ENSG00000137825,89,13,144.7,52.4,1.2722264492190631,0.007498595274212997,0.02458181415228602,0.8595073983769602,ITPKA,protein_coding
ENSG00000260972,46,16,63.4,9.8,-1.1384069020141978,0.08413784373142828,0.17881283153849933,-0.9987548451518186,RP1-58B11.1,lincRNA
ENSG00000259673,405,215,346.9,152.2,-0.27388364678536636,0.14104121743816184,0.26802819363617264,-0.33232793994765164,IQCH-AS1,lincRNA
ENSG00000214646,64,11,76.2,10.9,-0.26252745397195043,0.8190869894574977,0.9605323098757551,-0.3235738984736101,RP11-114H24.4,pseudogene
ENSG00000079616,167,158,191.8,115.9,-0.6445894492258859,0.006336474494531853,0.021360528532394663,-0.6180904329372373,KIF22,protein_coding
ENSG00000156860,136,21,141.2,46.9,1.086611592197995,0.009485171025521641,0.029916822703902113,0.7164242204794237,FBRS,protein_coding
ENSG00000226359,35,8,16.5,17.5,2.1447464384463157,0.0034884518212258755,0.012920509775807327,1.5320986706563633,AC055811.5,pseudogene
ENSG00000204471,9,8,68.2,14.7,-2.0157741031812684,0.02232256015195758,0.06086175244692659,-1.6750826420792098,TBC1D3P4,pseudogene
ENSG00000108702,46,16,47.7,13.0,-0.3413090474295529,0.6718209647768103,0.843777035194382,-0.38430352396078804,CCL1,protein_coding
ENSG00000265359,129,19,167.0,56.8,1.1838520173487133,0.0036772556826495245,0.013513656641055806,0.7913830318265835,RP5-1110E20.1,antisense
ENSG00000108773,78,11,92.9,29.7,1.1421847924500308,0.034388560106197244,0.08670386418111248,0.7592634103245282,KAT2A,protein_coding
ENSG00000159224,94,47,133.9,51.3,-0.3831223192020818,0.27448085283698404,0.4454166490917919,-0.41653572724194954,GIP,protein_coding
ENSG00000250838,12,12,24.8,13.3,-0.8744691179161412,0.28953619338117126,0.4636237573538213,-0.7952956096031397,RP11-501C14.5,antisense
ENSG00000262693,68,13,60.2,28.4,1.2725175570420546,0.019805350472007748,0.055156628678268455,0.8597318019246769,RP11-46I8.3,antisense
ENSG00000262395,69,16,37.0,8.4,-0.00046640105179125544,1.0,1.0,-0.12156136102497869,RP11-515E23.2,lincRNA
ENSG00000183011,280,68,343.9,115.6,0.4651077071169888,0.06242422277129876,0.14095907984310804,0.23733136993803527,LSMD1,protein_coding
ENSG00000261924,44,8,47.7,19.5,1.1192374432608214,0.0842365402021097,0.17894997873948246,0.7415742032265,CTD-2561B21.5,antisense
ENSG00000225663,32,2,158.2,33.2,1.4649580864877685,0.12260628971864854,0.24012949957925306,1.0080766216836463,FAM195B,protein_coding
ENSG00000236842,28,6,24.0,11.8,1.1383268623603189,0.17480484056967388,0.3158607790159093,0.756289484065598,RP11-399K21.10,antisense
ENSG00000264570,272,33,125.8,22.0,0.535165496636001,0.22278053335413162,0.3798170013157019,0.29133615878809604,SNX19P3,pseudogene
ENSG00000101782,605,186,602.4,239.3,0.3688642588155476,0.027682954576684182,0.07248353715204786,0.1631410887515221,RIOK3,protein_coding
ENSG00000270112,102,11,53.2,9.5,0.7309960552377451,0.23557831263910928,0.396367857466777,0.44229421841694855,RP11-742D12.2,processed_transcript
ENSG00000266905,19,2,18.7,4.9,1.1333991254171984,0.42162979769332576,0.6080105204141434,0.7524908858661837,RP11-1058N17.1,lincRNA
ENSG00000198356,89,84,146.8,78.5,-0.8158965309893119,0.007501229319421031,0.024587884339879452,-0.750144310781089,ASNA1,protein_coding
ENSG00000272094,103,56,45.5,25.2,0.03344249333364042,1.0,1.0,-0.09542233074730648,RP4-665J23.4,lincRNA
ENSG00000268083,140,70,106.9,51.2,-0.05988283984834549,0.9107967276101936,1.0,-0.16736315199584106,AC104534.3,protein_coding
ENSG00000105732,242,132,204.0,109.7,-0.01998423163402498,1.0,1.0,-0.13660688739173257,ZNF574,protein_coding
ENSG00000117877,29,1,13.5,0.7,0.7533600324168748,1.0,1.0,0.45953372702403505,CD3EAP,protein_coding
ENSG00000118162,26,8,126.4,53.1,0.3970704499295263,0.5401195624969815,0.72625699307517,0.18488412982993777,KPTN,protein_coding
ENSG00000108106,14,1,53.8,16.8,1.6228383342387795,0.17720152396182504,0.31912863669337227,1.1297802823604477,UBE2S,protein_coding
ENSG00000269696,383,60,255.9,85.6,1.0899084110064419,4.323586758505517e-05,0.0002968793634396141,0.7189656081659244,AC007228.11,antisense
ENSG00000178229,121,83,193.4,87.9,-0.5920863175836322,0.03467236463802782,0.08728162080223448,-0.5776178379870729,ZNF543,protein_coding
ENSG00000268543,60,0,32.9,1.2,2.622621786050882,0.36170212765957455,0.5452335588318437,1.900473942288797,CTD-2619J13.16,lincRNA
ENSG00000070388,14,12,25.6,18.6,-0.23635236318128813,0.8067992911211234,0.9509631092064982,-0.3033965525855091,FGF22,protein_coding
ENSG00000182566,88,37,50.0,23.5,0.16553787755647814,0.7507769082271375,0.9077906736584384,0.006404794858562641,CLEC4G,protein_coding
ENSG00000101276,153,88,87.5,53.4,0.0872710445150278,0.9125515940401849,1.0,-0.053928022111339374,SLC52A3,protein_coding
ENSG00000226479,28,0,64.8,10.3,3.2368383347817797,0.05832444862370368,0.13348534600537132,2.3739492724435314,TMEM185B,protein_coding
ENSG00000196954,195,54,377.9,145.8,0.4718581533295178,0.07862340409468654,0.16943063246625129,0.2425350228773332,CASP4,protein_coding
ENSG00000239153,34,0,13.6,0.0,1.2909011992667379,1.0,1.0,0.8739030271867823,snoU13,snoRNA
ENSG00000235910,71,3,65.3,15.5,2.3125007358729066,0.0029873520617311874,0.011359528202793439,1.661413847075893,APOA1-AS,antisense
ENSG00000125551,70,30,102.7,42.2,-0.06432098096685625,0.8871767011078854,1.0,-0.1707843400698225,PLGLB2,protein_coding
ENSG00000224049,93,1,111.7,54.0,4.9201874182219765,2.4023459845504587e-11,8.351872743634051e-10,3.6715767373731856,RP11-30O15.1,lincRNA
ENSG00000185112,116,14,136.7,27.3,0.7030814560774034,0.17828272954479196,0.32050506945050466,0.4207759540834838,FAM43A,protein_coding
ENSG00000243873,63,4,25.2,1.6,0.20545255891473582,1.0,1.0,0.03717344961586386,HMGB1P36,pseudogene
ENSG00000241095,72,2,45.5,4.1,1.5360529002402097,0.2194547996662203,0.3754096148437825,1.0628808116444648,CYP51A1P1,pseudogene
ENSG00000151615,90,27,137.3,15.6,-1.3789571210311287,0.00685666966654286,0.022832317681723776,-1.1841855285210072,POU4F2,protein_coding
ENSG00000251166,37,8,14.8,3.2,0.09342137218183927,1.0,1.0,-0.04918697690729819,OR7E163P,pseudogene
ENSG00000248866,1,0,23.4,15.8,1.0328238469714854,1.0,1.0,0.6749613675458436,USP46-AS1,lincRNA
ENSG00000170846,2,0,33.4,9.5,0.5606428215257433,1.0,1.0,0.31097562444325405,AC093323.3,lincRNA
ENSG00000259969,9,26,4.7,12.5,-0.15806484623225148,1.0,1.0,-0.24304779120643488,RP11-999E24.3,sense_overlapping
ENSG00000260987,36,38,27.2,27.5,-0.06142113091910605,1.0,1.0,-0.16854895995576555,RP11-423G4.7,lincRNA
ENSG00000125522,45,10,41.5,11.3,0.28387474911565447,0.8103266759037081,0.9538719690967314,0.0976260252971245,NPBWR2,protein_coding
ENSG00000161180,21,61,47.7,35.7,-1.929293199783898,4.164553527320147e-05,0.00028746669944348246,-1.608417922001651,CCDC116,protein_coding
ENSG00000260102,20,70,45.5,37.2,-2.0690686854564206,9.49377304476257e-06,7.937491334152649e-05,-1.7161653351299335,LINC01070,lincRNA
ENSG00000187848,43,6,104.4,9.2,-0.692382342682504,0.38904971075928807,0.5742018554401664,-0.6549320909081567,P2RX2,protein_coding
ENSG00000043355,103,25,144.8,23.8,-0.5589448684992306,0.26923726979908813,0.4391984799778647,-0.5520704010457114,ZIC2,protein_coding
ENSG00000248508,225,57,302.1,95.9,0.32118663632423033,0.2633911564037399,0.43186314657410735,0.12638828862473903,SRP14-AS1,lincRNA
ENSG00000213148,37,12,15.9,6.3,0.31487333735341216,0.777459975499941,0.9283086550667583,0.12152161526540024,AC073465.1,pseudogene
ENSG00000251014,9,6,3.6,2.4,0.04791678581198185,1.0,1.0,-0.08426466913089592,RP11-159K7.1,pseudogene
ENSG00000143258,30,15,98.7,70.9,0.5021249808182355,0.3924418335669944,0.5776620273216009,0.26586652732404187,USP21,protein_coding
ENSG00000254673,43,3,111.7,20.2,1.1972185706816565,0.20066722010348614,0.3510475587760848,0.8016867809935877,RP11-598P20.5,protein_coding
ENSG00000215441,43,48,18.6,21.8,0.06650172554615663,1.0,1.0,-0.0699382715521822,CTAGE12P,pseudogene
ENSG00000235398,240,138,742.5,284.3,-0.5872621467387071,0.0016152087690975711,0.006738544229633938,-0.573899074811051,LINC00623,lincRNA
ENSG00000232605,5,0,2.0,0.0,1.1375035237499351,1.0,1.0,0.7556548047799518,HMGN2P11,pseudogene
ENSG00000232117,213,43,131.6,54.8,1.0388696827596415,0.0017726322867269004,0.007303393747673443,0.6796218640788223,LINC00384,lincRNA
ENSG00000254751,92,35,62.1,35.0,0.563290708471056,0.1919864295195508,0.3393178217827265,0.31301677613191303,TRIM64DP,pseudogene
ENSG00000131650,65,21,44.0,12.9,-0.12441408856063524,1.0,1.0,-0.21710774834785995,KREMEN2,protein_coding
ENSG00000230345,4,6,23.3,2.7,-3.4253324800067233,0.006226466721788319,0.02107477803556685,-2.7616556418115934,RP13-455A7.1,lincRNA
ENSG00000228482,233,35,173.6,34.4,0.3989143587635309,0.35855620565075363,0.541726929637639,0.18630552647865956,RP5-859D4.3,lincRNA
ENSG00000130208,54,5,114.8,13.2,0.23560799144838382,0.7962255574866106,0.9435008814770607,0.060419084081963614,APOC1,protein_coding
ENSG00000267194,36,10,27.9,43.8,2.438922905151593,2.878788629570311e-05,0.00020977178077935483,1.7588677148718401,RP1-193H18.2,lincRNA
ENSG00000198075,129,92,176.1,110.2,-0.1884032936966721,0.5220470913024324,0.708407473760186,-0.26643450466975455,SULT1C4,protein_coding
ENSG00000227291,36,12,35.6,17.5,0.5419664385477961,0.3909570390341142,0.5760970472038701,0.2965787368718415,AC092170.1,pseudogene
ENSG00000236969,131,38,96.0,32.4,0.21969109017719943,0.6791808588419288,0.8499189985245272,0.04814937220268283,GGT8P,pseudogene
ENSG00000235207,80,7,42.0,2.8,-0.2628986291605123,1.0,1.0,-0.3238600227978614,TUBBP6,pseudogene
ENSG00000223795,429,67,277.0,69.0,0.6722958355736717,0.013465624208642592,0.040127341985290395,0.39704453254796773,RP11-473E2.2,lincRNA
ENSG00000247903,23,4,28.1,2.9,-0.6877446452927254,0.693904035388643,0.8623518535408388,-0.6513570727694885,RP11-421F16.3,antisense
ENSG00000233775,37,2,21.6,5.5,2.0258786318256052,0.05979026912454697,0.1361757067936997,1.4404681633038694,RP4-811H24.9,lincRNA
ENSG00000258499,46,17,21.9,5.6,-0.4667417903316531,0.7942729947531464,0.9420133468848593,-0.48099468195790934,RP11-862G15.2,lincRNA
ENSG00000161981,53,1,180.1,19.9,2.010347650170628,0.05474845549135776,0.12670356842285654,1.42849594164701,SNRNP25,protein_coding
ENSG00000262772,153,41,131.7,40.5,0.19802905202100912,0.6159942945115107,0.7943649701656788,0.03145096072383446,RP11-353N14.2,lincRNA
ENSG00000157992,80,9,85.3,27.7,1.4777068795702795,0.0097608505245812,0.03063351410890133,1.017904163820517,KRTCAP3,protein_coding
ENSG00000066336,257,68,398.0,130.2,0.3020759560276532,0.2423998132268425,0.4049402716256422,0.11165661836675032,SPI1,protein_coding
ENSG00000230711,130,31,107.5,18.8,-0.4337324867127823,0.35267399040683456,0.5356589154728171,-0.4555491107478602,CTAGE13P,pseudogene
